Date,Open,High,Low,Close,Volume
2017-10-16,114.890000,116.670000,114.310000,116.600000,1821407
2017-10-17,116.600000,117.250000,115.290000,115.640000,1799649
2017-10-18,116.060000,116.940000,114.780000,115.140000,1687853
2017-10-19,113.960000,115.490000,113.070000,114.270000,1838242
2017-10-20,113.740000,114.390000,112.710000,114.190000,1571603
2017-10-23,114.950000,114.950000,113.200000,113.480000,1770640
2017-10-24,113.110000,115.210000,112.860000,114.040000,1767735
2017-10-25,113.360000,115.410000,112.880000,114.550000,1929803
2017-10-26,113.490000,116.050000,112.810000,115.560000,1731209
2017-10-27,115.530000,116.360000,114.640000,116.270000,1814062
2017-10-30,116.530000,117.350000,113.440000,114.240000,2181605
2017-10-31,117.950000,117.950000,111.170000,113.250000,2170902
2017-11-01,113.420000,114.790000,106.360000,107.960000,2871734
2017-11-02,107.740000,107.890000,104.060000,106.510000,2389309
2017-11-03,106.080000,108.040000,104.170000,105.080000,1849747
2017-11-06,104.550000,106.750100,103.690000,105.430000,1584001
2017-11-07,106.030000,109.845000,106.030000,108.140000,1890941
2017-11-08,108.220000,109.420000,104.914900,104.980000,1365375
2017-11-09,104.360000,105.310000,101.750000,102.990000,1523633
2017-11-10,101.960000,105.090000,100.602900,104.760000,2972579
2017-11-13,104.300000,107.830000,103.200000,107.210000,2021980
2017-11-14,106.300000,107.220000,103.560000,105.120000,1968588
2017-11-15,105.130000,105.980000,104.000000,105.240000,978921
2017-11-16,105.490000,108.250000,105.010000,106.480000,1180784
2017-11-17,106.060000,107.100000,105.415000,105.470000,1034905
2017-11-20,105.290000,106.950000,98.720000,98.950000,2526727
2017-11-21,99.360000,99.970000,96.600000,98.950000,2893993
2017-11-22,99.090000,100.260000,98.280000,99.000000,1204417
2017-11-24,98.710000,99.470000,98.305000,98.780000,482825
2017-11-27,98.930000,99.330000,97.430000,97.860000,1390354
2017-11-28,98.080000,98.235500,94.780000,95.830000,1884239
2017-11-29,96.580000,97.310000,95.060000,95.960000,1401750
2017-11-30,96.430000,100.300000,96.200000,98.990000,1775761
2017-12-01,98.010000,99.640000,96.075000,97.940000,1350326
2017-12-04,98.690000,99.710000,93.650000,93.680000,1722647
2017-12-05,94.110000,97.200000,93.490000,93.710000,1430730
2017-12-06,94.070000,94.600000,92.910000,93.790000,1273092
2017-12-07,93.930000,96.500000,93.250000,94.830000,1199077
2017-12-08,95.260000,97.910000,95.260000,96.580000,1339633
2017-12-11,96.250000,97.580000,96.110000,97.250000,1363813
2017-12-12,96.950000,96.980000,94.850000,95.400000,1548638
2017-12-13,95.600000,99.518500,95.155200,98.100000,1323276
2017-12-14,98.820000,99.500000,95.860000,95.970000,1304013
2017-12-15,97.410000,97.410000,94.450000,96.410000,3296302
2017-12-18,96.920000,96.930000,93.319900,93.560000,1557725
2017-12-19,93.810000,95.250000,93.250000,95.020000,1524696
2017-12-20,95.390000,95.950000,93.521000,94.030000,1414696
2017-12-21,94.490000,97.190000,93.810000,96.360000,1029061
2017-12-22,96.060000,96.215000,94.720000,95.810000,941850
2017-12-26,95.560000,96.120000,95.160000,95.400000,502717
2017-12-27,95.620000,96.950000,95.350000,96.510000,832497
2017-12-28,96.440000,96.950000,94.400000,95.380000,1139948
2017-12-29,95.540000,96.150000,94.700000,94.710000,1236858
2018-01-02,97.360000,101.649000,95.280000,100.890000,1830080
2018-01-03,101.750000,102.630000,100.710000,100.980000,1458486
2018-01-04,101.860000,101.970000,97.600000,98.440000,1445320
2018-01-05,99.020000,100.650000,98.500000,99.850000,1422601
2018-01-08,99.400000,101.020000,98.290000,100.810000,1531351
2018-01-09,101.390000,101.900000,96.160000,96.290000,2639866
2018-01-10,96.120000,97.240000,94.370000,96.620000,1347867
2018-01-11,96.450000,96.610000,92.520000,93.060000,3251159
2018-01-12,93.680000,94.490000,92.910000,94.070000,1572991
2018-01-16,94.070000,95.220000,91.230000,91.650000,2323799
2018-01-17,92.000000,92.000000,88.810000,90.310000,2660710
2018-01-18,90.100000,93.510200,89.980000,91.920000,2104979
2018-01-19,92.230000,93.580000,91.550000,93.160000,1927453
2018-01-22,93.380000,95.330000,92.650000,94.080000,2645193
2018-01-23,94.100000,95.164000,93.880000,94.630000,1414473
2018-01-24,94.750000,96.440000,94.330000,95.340000,1524069
2018-01-25,95.410000,95.780000,93.660000,94.260000,1228469
2018-01-26,94.730000,95.685000,94.060000,95.510000,1302796
2018-01-29,95.900000,95.940000,93.270000,93.540000,1350057
2018-01-30,92.930000,93.370000,91.660000,92.500000,1373366
2018-01-31,92.610000,92.755200,89.770000,90.290000,1404592
2018-02-01,90.520000,91.268100,89.270000,89.670000,1348960
2018-02-02,89.110000,89.450000,85.750000,85.920000,2394510
2018-02-05,86.090000,87.900000,85.310000,85.340000,2369472
2018-02-06,85.060000,88.330000,84.210000,88.110000,2288870
2018-02-07,87.250000,88.050000,86.090000,86.340000,1254563
2018-02-08,86.400000,87.230000,83.880000,83.920000,1930397
2018-02-09,84.450000,85.385000,80.850000,84.500000,2399153
2018-02-12,84.990000,88.360000,84.990000,87.520000,1745137
2018-02-13,87.250000,88.835000,85.891000,88.030000,1661870
2018-02-14,87.310000,89.120000,86.210000,88.170000,2243836
2018-02-15,87.900000,88.590000,83.750000,85.590000,2488976
2018-02-16,85.550000,88.228400,84.510000,86.030000,2473939
2018-02-20,85.600000,87.561000,84.580000,85.510000,1357429
2018-02-21,85.360000,86.985000,84.660000,84.710000,1366648
2018-02-22,85.140000,87.540000,85.020000,85.190000,1315685
2018-02-23,85.430000,88.015000,84.880000,87.800000,1460410
2018-02-26,88.500000,91.283500,87.120000,87.530000,1004386
2018-02-27,87.680000,88.740000,86.390000,86.570000,1012561
2018-02-28,86.550000,87.110200,85.140000,85.160000,1345031
2018-03-01,84.880000,85.000000,81.250000,83.090000,2434169
2018-03-02,82.300000,86.890000,82.050000,86.610000,1274237
2018-03-05,86.160000,91.230000,85.350000,90.970000,1883169
2018-03-06,91.210000,92.700000,89.860000,91.090000,1657290
2018-03-07,90.530000,92.190000,90.528300,91.700000,1409877
2018-03-08,91.810000,92.740000,90.847300,92.420000,1253409
2018-03-09,93.020000,94.790000,92.860000,94.230000,1578212
2018-03-12,94.550000,95.159900,93.700000,94.450000,1428000
2018-03-13,94.570000,95.640000,93.470000,94.630000,1759798
2018-03-14,95.400000,96.330000,92.003900,92.260000,2648689
